customer_id,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
7f3cdf6539fdd87133286b5456b91ae1,rio de janeiro,delivered,6/17/2017 23:50,6/18/2017 0:47,6/21/2017 14:13,7/7/2017 20:52,7/11/2017 0:00,1,6/22/2017 0:47,61.8,16.68,1,credit_card,7,78.48,beleza_saude,33,1087,1,600,28,11,26
259a82ce1a494066420e300430fb3e57,sao jose dos campos,delivered,4/23/2018 10:56,4/24/2018 18:42,4/27/2018 18:54,4/30/2018 19:46,5/10/2018 0:00,2,4/27/2018 11:31,39.9,7.71,1,credit_card,7,142.83,casa_construcao,50,898,5,550,17,26,17
44f3a50c04eb44a44b02cb631d595287,vila velha,delivered,2/9/2018 8:42,2/9/2018 8:56,2/10/2018 0:41,2/21/2018 1:23,3/26/2018 0:00,1,2/15/2018 8:56,99.99,29.1,1,credit_card,10,129.09,informatica_acessorios,58,1390,2,3475,54,13,48
6425d1369b270b096dfcbce176e3c59c,sao paulo,delivered,5/14/2018 17:04,5/14/2018 17:30,5/16/2018 14:49,5/21/2018 18:12,6/1/2018 0:00,1,5/18/2018 17:30,93,13.89,1,credit_card,4,180.68,cama_mesa_banho,57,364,2,800,45,10,34
b650ca1298e7cc383a35fced87af148a,rio de janeiro,delivered,9/13/2017 19:38,9/15/2017 2:15,9/15/2017 17:06,11/24/2017 11:45,9/25/2017 0:00,1,9/21/2017 2:15,26.9,9.54,1,boleto,1,36.44,brinquedos,40,180,3,750,26,14,26
163268204f062d206d34096330db60f6,sao paulo,delivered,6/29/2017 18:49,6/29/2017 19:35,7/3/2017 15:16,7/4/2017 13:18,7/12/2017 0:00,1,7/5/2017 19:35,159.9,12.32,1,credit_card,3,172.22,esporte_lazer,26,303,1,983,28,15,29
57255fab455feb9858e2ef1490150eb0,ipatinga,delivered,4/21/2018 19:50,4/24/2018 19:03,4/24/2018 19:26,5/4/2018 19:13,5/18/2018 0:00,3,4/26/2018 20:30,89.9,23.21,1,credit_card,8,339.33,casa_conforto,57,337,3,3800,45,15,35
9937a5e470c80919fea6199a76d8bc8f,vila velha,delivered,6/23/2018 10:35,6/23/2018 10:58,6/26/2018 14:17,6/29/2018 22:12,7/17/2018 0:00,1,6/26/2018 10:58,32,16.41,1,credit_card,1,23.41,fashion_bolsas_e_acessorios,22,328,3,100,16,13,11
dee1a312a2edd8671e8885825cbdd2a1,sao paulo,delivered,4/26/2018 0:40,4/26/2018 3:30,4/27/2018 15:34,6/28/2018 16:03,5/21/2018 0:00,1,5/3/2018 3:30,72.23,14.59,1,credit_card,8,173.64,esporte_lazer,55,1170,1,850,40,28,25
72556734b42bbe174271149ac8ce85e6,sao bernardo do campo,delivered,10/2/2017 17:32,10/2/2017 17:49,10/5/2017 21:09,10/11/2017 19:46,10/30/2017 0:00,1,10/19/2017 18:49,845,35.51,1,credit_card,1,880.51,eletroportateis,40,753,2,7350,35,35,40
9216421f8d659b63c5f3d17fc502c418,ribeirao preto,delivered,6/15/2018 23:13,6/15/2018 23:39,6/18/2018 15:52,6/21/2018 22:14,7/5/2018 0:00,2,6/18/2018 23:31,36.99,12.92,1,credit_card,7,99.82,cama_mesa_banho,59,95,1,600,20,10,15
3df902b907645c2fd5d4202cdaff0103,sao paulo,delivered,8/17/2018 2:52,8/18/2018 4:35,8/21/2018 12:55,8/22/2018 18:25,8/24/2018 0:00,1,8/22/2018 4:31,39.9,7.54,1,boleto,1,47.44,automotivo,58,835,3,100,16,3,11
b1114c131b839082de98f115dee1369f,fortaleza,delivered,3/25/2018 17:03,3/26/2018 16:28,3/27/2018 22:51,4/18/2018 17:55,4/18/2018 0:00,1,3/30/2018 16:28,229.9,24.11,1,boleto,1,254.01,eletronicos,55,2583,4,719,21,12,24
207dcd5dba3bdbe35232e736b4cdf538,praia grande,delivered,1/25/2018 14:00,1/26/2018 3:18,1/29/2018 19:19,2/2/2018 0:07,2/9/2018 0:00,1,2/1/2018 3:18,58.5,28.11,1,boleto,1,86.61,agro_industria_e_comercio,50,418,1,12850,41,42,47
a26826f3a4726ce0c82e8864025c150a,sao paulo,delivered,4/19/2018 14:18,4/19/2018 14:35,4/20/2018 16:04,4/25/2018 14:09,5/14/2018 0:00,1,4/25/2018 14:31,99,14.78,1,credit_card,1,113.78,papelaria,60,234,4,7650,28,55,37
149854f060da7beac9253cd3f0fa8c8c,mirassol,delivered,8/21/2017 17:09,8/21/2017 17:25,8/23/2017 20:26,8/28/2017 16:52,9/20/2017 0:00,2,8/25/2017 17:25,195.9,14.39,1,credit_card,2,420.58,informatica_acessorios,38,1386,1,917,30,16,16
85a12516acdac9ff93fa0b54dad839b0,caxias do sul,delivered,5/11/2017 13:08,5/11/2017 13:22,5/12/2017 9:57,5/23/2017 15:21,6/2/2017 0:00,1,5/17/2017 13:22,219.99,16.29,1,credit_card,8,236.28,cool_stuff,60,594,1,2050,42,25,15
3387e364e88b70e1eba504d737d32cda,rio de janeiro,delivered,2/4/2017 19:34,2/4/2017 19:45,2/6/2017 12:40,2/10/2017 9:55,3/9/2017 0:00,1,2/8/2017 19:34,99,18.82,1,credit_card,3,117.82,esporte_lazer,47,920,1,902,19,21,16
37fee4f19422575ecd90ac9b357ace3f,niteroi,delivered,8/7/2018 18:00,8/7/2018 18:10,8/8/2018 16:38,8/13/2018 22:18,8/20/2018 0:00,1,8/9/2018 18:10,129.9,27.89,1,credit_card,1,157.79,papelaria,47,890,10,1850,32,52,19
a7ed2be1cd5fc71fed065c8c3e1357e8,sao paulo,delivered,5/21/2018 0:43,5/23/2018 2:38,5/28/2018 13:05,5/30/2018 20:18,5/30/2018 0:00,2,5/28/2018 2:31,20.89,8.88,1,boleto,1,59.54,moveis_decoracao,40,402,1,1650,30,30,15
ce6ccd40c94d231ac012f6488f144380,sao paulo,delivered,11/15/2017 20:36,11/15/2017 20:46,11/22/2017 16:29,11/27/2017 12:48,12/5/2017 0:00,1,11/21/2017 20:46,29,12.13,1,credit_card,2,123.39,brinquedos,39,111,2,400,20,31,30
dfd302718038530187da374f795960a5,ituverava,delivered,3/22/2018 11:59,3/22/2018 12:15,3/23/2018 19:57,4/2/2018 17:22,4/19/2018 0:00,1,3/28/2018 12:15,79.9,23.14,1,credit_card,2,103.04,moveis_decoracao,56,209,1,1800,40,10,30
8e45de2e73431d2fb731feb8112bd110,sao paulo,delivered,12/7/2017 9:21,12/7/2017 9:34,12/11/2017 22:26,12/14/2017 16:07,12/26/2017 0:00,1,12/13/2017 9:34,102.9,11.93,1,credit_card,1,114.83,instrumentos_musicais,63,999,10,1400,55,18,45
796f62577d52d0b9ef08fbd43ef53d45,niteroi,delivered,4/25/2018 15:57,4/25/2018 16:53,4/26/2018 14:42,5/4/2018 19:58,5/21/2018 0:00,1,5/2/2018 16:53,144.9,23.59,1,credit_card,3,168.49,brinquedos,53,841,4,6270,58,29,31
9f03c12d78d5dfec18b888fc6bc7ecb7,joao pessoa,delivered,7/10/2017 17:44,7/12/2017 2:10,7/14/2017 17:30,8/16/2017 19:57,8/9/2017 0:00,1,7/18/2017 2:10,320.91,39.8,1,boleto,1,1442.84,informatica_acessorios,49,579,1,800,28,20,42
d102ebbcb63b6d1806d5482c59d732d4,tatui,delivered,6/22/2017 15:16,6/22/2017 15:30,6/29/2017 8:33,7/6/2017 13:59,7/26/2017 0:00,1,7/12/2017 15:30,13.9,11.85,1,credit_card,1,25.75,cama_mesa_banho,39,116,1,200,30,4,40
e6f47c1077e7bf89527cce6b7f53b275,santos,delivered,7/25/2017 14:01,7/26/2017 19:43,7/27/2017 18:52,8/2/2017 12:18,8/16/2017 0:00,1,8/1/2017 19:43,124.99,15.69,1,credit_card,6,140.68,brinquedos,58,564,2,367,21,15,21
149ab31098f43c6fd53cf56e24169192,niteroi,delivered,12/26/2017 13:44,12/26/2017 13:52,12/28/2017 17:53,1/4/2018 18:10,1/23/2018 0:00,1,1/2/2018 13:52,47.99,15.1,1,credit_card,5,63.09,cama_mesa_banho,51,362,1,500,25,15,25
0315fdb0599e98fc798d9b2951f121ff,belo horizonte,delivered,12/11/2017 7:58,12/12/2017 3:50,12/13/2017 20:33,12/26/2017 22:06,1/4/2018 0:00,1,12/18/2017 3:50,262,24.15,1,boleto,1,286.15,informatica_acessorios,54,714,1,3550,30,10,30
1fe1bfe0bb8c4a834f257a62cff044c8,sao luis,delivered,8/3/2018 14:02,8/3/2018 14:15,8/6/2018 16:06,8/30/2018 12:44,8/22/2018 0:00,1,8/7/2018 14:15,65,23.18,1,credit_card,1,88.18,cool_stuff,29,234,1,50,23,15,15
f4d64a735d1f90f13a057ca7f7b5ff87,franca,delivered,11/17/2017 19:46,11/18/2017 19:45,11/23/2017 20:19,11/27/2017 16:52,12/7/2017 0:00,7,11/24/2017 19:45,78,12.89,1,credit_card,5,818.01,moveis_decoracao,46,490,2,1350,30,20,20
ab5e250b91db7cff17070cdf5cad37ee,rio paranaiba,delivered,6/14/2018 14:54,6/14/2018 15:20,6/15/2018 14:29,6/20/2018 11:35,7/4/2018 0:00,3,6/18/2018 15:20,29.9,13.55,1,credit_card,1,173.8,perfumaria,47,288,1,200,16,14,15
2988ca565aa083419bccc7de500e6365,piracicaba,delivered,12/20/2017 20:42,12/20/2017 20:50,12/22/2017 16:47,12/26/2017 19:47,1/16/2018 0:00,1,1/4/2018 20:50,234.9,12.85,1,credit_card,3,247.75,papelaria,50,225,1,1000,18,48,35
c159666648d013ce39dc858d45eae4c5,brasilia,delivered,4/27/2017 7:59,4/27/2017 17:45,5/4/2017 13:34,5/17/2017 9:05,6/7/2017 0:00,1,5/4/2017 17:45,37,42.76,1,credit_card,12,159.52,utilidades_domesticas,43,275,1,8000,40,40,40
0500c40cdd334dc943c44f211c54feef,belo horizonte,delivered,1/13/2018 21:41,1/13/2018 21:52,1/17/2018 20:56,1/26/2018 18:29,2/7/2018 0:00,1,1/18/2018 21:52,219.9,16.3,1,credit_card,1,236.2,utilidades_domesticas,49,481,4,700,27,9,19
891093e5bc0702330aab8713a0a45551,itabira,delivered,3/6/2018 21:12,3/6/2018 21:29,3/9/2018 21:36,4/3/2018 17:08,3/27/2018 0:00,1,3/12/2018 21:29,53.9,22.96,1,credit_card,2,76.86,ferramentas_jardim,59,341,2,1750,37,22,40
2e0ef40f86d552caaeda3b3b33e9572a,londrina,delivered,3/22/2018 10:33,3/22/2018 10:49,3/22/2018 21:28,3/28/2018 20:16,4/12/2018 0:00,1,3/28/2018 10:49,97,19.65,1,credit_card,5,116.65,utilidades_domesticas,27,107,4,900,35,15,24
0ddd4e372a303683e410887a30e45d0b,palmas,delivered,1/31/2018 9:54,1/31/2018 13:48,2/2/2018 16:27,2/16/2018 23:23,3/2/2018 0:00,3,2/6/2018 13:31,108,19.3,1,credit_card,3,381.9,relogios_presentes,58,3006,2,1000,53,8,18
33d00aa51f5de88a67154c4600ad5c93,videira,delivered,6/13/2017 11:46,6/14/2017 2:35,6/14/2017 7:28,9/19/2017 16:02,7/12/2017 0:00,1,6/20/2017 2:35,38.5,17.92,1,boleto,1,56.42,moveis_decoracao,59,426,2,1400,32,6,28
fd1e9f0b9121a3c03c0d46907debc26a,tijucas,delivered,1/30/2017 17:33,2/1/2017 4:35,2/1/2017 15:26,2/17/2017 11:47,3/10/2017 0:00,1,2/4/2017 17:33,559,18,1,boleto,1,577,eletrodomesticos_2,43,1009,2,6025,32,35,35
1c4da6d9765eb7c26138fd6b675736b8,barueri,delivered,6/26/2017 10:15,6/28/2017 2:23,6/28/2017 14:25,7/5/2017 11:02,7/17/2017 0:00,1,7/5/2017 2:23,115,13.83,1,boleto,1,128.83,esporte_lazer,46,3820,1,1400,22,27,22
338de346d6930edcf0808e2d45d13652,piracicaba,delivered,10/6/2017 18:07,10/6/2017 18:28,10/11/2017 19:02,10/13/2017 23:46,10/24/2017 0:00,1,10/13/2017 18:28,95,7.92,1,credit_card,1,102.92,moveis_decoracao,48,593,1,250,16,5,20
7ae7917808e8d491a803de9684da13bc,rio de janeiro,delivered,6/15/2018 11:56,6/15/2018 12:23,6/15/2018 13:47,6/20/2018 23:33,7/20/2018 0:00,1,6/21/2018 12:23,108,9.69,1,credit_card,5,117.69,perfumaria,48,1062,6,1000,55,8,25
3a7e244f1f8ffef81a86d8d5d69a3c4d,rio de janeiro,delivered,6/12/2017 14:07,6/14/2017 2:30,6/19/2017 21:03,7/10/2017 19:03,7/5/2017 0:00,1,6/20/2017 2:30,298.13,17.85,1,boleto,1,315.98,informatica_acessorios,60,645,1,1125,27,17,12
1920602a4a42900cee65ac56cf2071bd,sao paulo,delivered,6/18/2018 8:46,6/18/2018 9:13,6/18/2018 15:00,6/19/2018 17:49,6/28/2018 0:00,1,6/20/2018 9:13,29.99,8.37,1,credit_card,1,38.36,informatica_acessorios,50,556,1,350,28,10,37
8887509a58adbf58c980f239ef92dabf,batatais,delivered,8/23/2018 18:10,8/23/2018 18:24,8/25/2018 9:00,8/29/2018 16:53,9/4/2018 0:00,1,8/28/2018 18:24,79,13.21,1,credit_card,7,92.21,consoles_games,55,450,1,300,25,15,25
ae5a8b3960da2fabebd3e52971ee961c,rio de janeiro,delivered,8/8/2017 17:22,8/9/2017 2:50,8/10/2017 15:13,8/28/2017 17:03,8/31/2017 0:00,1,8/16/2017 2:50,17.99,16.11,1,boleto,1,34.1,cama_mesa_banho,53,89,1,500,20,10,15
9cd51a56cf2a3d0c61525bfcbbcd7039,recife,delivered,12/3/2017 16:49,12/3/2017 17:11,12/6/2017 21:33,12/14/2017 20:49,1/9/2018 0:00,1,12/7/2017 17:11,169.9,82.01,1,debit_card,1,251.91,papelaria,59,226,5,8150,35,60,40
34372cd32c4dbdde49b415fc1689bee7,pinhais,delivered,5/3/2018 10:55,5/3/2018 12:19,5/4/2018 11:53,5/9/2018 16:46,5/29/2018 0:00,1,5/9/2018 12:19,249,16.62,1,credit_card,10,265.62,relogios_presentes,58,1233,4,450,16,2,20
c3407c4d129552dba7791a32a5ec8e27,pariquera-acu,delivered,10/23/2017 16:09,10/25/2017 2:26,10/27/2017 21:28,11/7/2017 17:03,11/9/2017 0:00,1,10/31/2017 2:26,366.3,19.27,1,boleto,1,385.57,informatica_acessorios,49,1830,1,6200,23,12,15
60ec77f4aec77bd0fc41ddd733af687b,campanha,delivered,6/19/2017 8:37,6/20/2017 8:43,6/27/2017 16:38,7/13/2017 19:06,7/13/2017 0:00,1,6/26/2017 8:43,32.9,16.79,1,credit_card,1,49.69,bebes,35,221,5,400,29,12,23
ed91ad6be23d7d26f08f18a3b34db59a,florianopolis,delivered,8/8/2018 9:44,8/9/2018 3:45,8/9/2018 17:11,8/22/2018 21:35,8/22/2018 0:00,1,8/15/2018 3:45,29.9,18.31,1,boleto,1,48.21,automotivo,43,186,2,400,35,4,25
fdceca9202d57e4bbaa7a6f09d677c9a,pocos de caldas,delivered,1/31/2017 9:57,2/1/2017 4:33,2/1/2017 10:38,2/6/2017 14:31,3/22/2017 0:00,4,2/4/2017 9:57,10,0.03,1,boleto,1,113,bebes,33,943,1,200,16,5,15
e17005589b4ea116d5d37e99073c8f91,indaiatuba,delivered,4/20/2018 15:52,4/24/2018 18:40,4/23/2018 23:12,4/24/2018 15:24,5/10/2018 0:00,1,4/26/2018 16:30,69,7.39,1,credit_card,2,76.39,fashion_bolsas_e_acessorios,55,151,6,350,16,2,20
eca9017eda056e3c2264fbd939a5e0b6,nova venecia,delivered,7/20/2018 10:19,7/20/2018 10:30,7/20/2018 14:48,8/2/2018 19:48,8/17/2018 0:00,1,8/2/2018 10:30,232.75,24.43,1,credit_card,5,257.18,construcao_ferramentas_ferramentas,53,46,2,1520,22,20,11
fb40a60be9fa5661627e0f22e666c166,fernandopolis,delivered,6/12/2018 18:30,6/12/2018 19:06,6/13/2018 12:04,6/18/2018 20:21,6/29/2018 0:00,1,6/14/2018 19:06,40.99,14.6,1,credit_card,2,55.59,utilidades_domesticas,34,605,5,1650,37,17,34
f4eaf5d95978c53f17c3395c1d4262b2,montes claros,delivered,7/24/2018 11:46,7/24/2018 13:31,7/25/2018 14:12,7/31/2018 15:24,8/17/2018 0:00,1,7/31/2018 12:24,314.9,29.15,1,credit_card,2,344.05,automotivo,54,157,1,2200,16,16,16
72aa5f0d097694365f0144c644db7d04,sete lagoas,delivered,5/25/2018 20:43,5/25/2018 20:57,5/29/2018 7:34,6/6/2018 14:24,6/28/2018 0:00,1,6/4/2018 20:57,149.99,80.96,1,credit_card,4,230.95,brinquedos,46,1107,1,19650,75,76,22
b9fc3d447729dee0ddba58c9aad62fc6,olimpia,delivered,9/30/2017 15:08,9/30/2017 15:24,10/2/2017 19:59,10/9/2017 21:41,11/1/2017 0:00,1,10/6/2017 15:24,329.9,71.19,1,credit_card,10,401.09,brinquedos,60,920,3,19600,45,50,45
b84c196cabc8cf2fcc056696b4331a3d,mairipora,delivered,6/1/2017 20:51,6/1/2017 21:02,6/2/2017 14:29,6/6/2017 11:00,6/14/2017 0:00,1,6/7/2017 21:02,49,11.73,1,credit_card,1,60.73,utilidades_domesticas,55,499,1,4800,22,63,22
4db1426b23b363549387cc6273fdaf9e,dracena,delivered,9/12/2017 14:22,9/13/2017 3:25,9/13/2017 19:16,9/19/2017 21:57,9/28/2017 0:00,1,9/19/2017 3:25,49,11.85,1,boleto,1,60.85,relogios_presentes,60,379,3,300,16,2,20
4fd717f8365e738dcca2baa0ff70a52d,aguas de lindoia,delivered,12/5/2017 2:47,12/7/2017 3:13,12/7/2017 17:19,12/15/2017 23:57,1/5/2018 0:00,3,12/13/2017 3:13,112.5,112.15,1,boleto,1,519.48,esporte_lazer,20,524,1,25200,38,4,38
cb51b7eaec381b2f35b42e3565f5e401,barueri,delivered,3/23/2018 15:28,3/23/2018 15:48,3/26/2018 22:38,3/27/2018 15:58,4/5/2018 0:00,1,3/29/2018 15:48,99,7.56,1,credit_card,1,106.56,relogios_presentes,51,594,2,200,16,2,20
3999c492cf5ba2461d5da388dbb28aa1,sao paulo,delivered,5/18/2018 19:25,5/18/2018 19:37,5/21/2018 10:37,6/5/2018 16:12,6/4/2018 0:00,1,5/22/2018 19:37,17.9,15.23,1,voucher,1,33.13,moveis_decoracao,49,633,2,50,16,3,11
312a3a9546b2ee455c66ff62528eefd4,curvelo,delivered,12/5/2017 7:20,12/7/2017 9:32,12/12/2017 18:42,12/17/2017 13:36,1/3/2018 0:00,2,12/13/2017 9:31,49.9,15.1,1,boleto,1,195,esporte_lazer,51,2526,1,200,16,16,11
eff19fbf43cda74b8fb9959b4ffbaaa1,sao jose dos campos,delivered,7/28/2018 20:51,7/28/2018 21:04,7/30/2018 14:16,8/6/2018 16:26,8/15/2018 0:00,3,8/1/2018 21:04,16.9,18.92,1,credit_card,1,87.52,,,,,350,20,5,11
2110656d0356c5d1d3c7f1c7bce0e319,salvador,delivered,3/13/2018 22:21,3/13/2018 22:30,3/14/2018 20:15,4/19/2018 17:57,4/5/2018 0:00,3,3/19/2018 22:30,165.9,31.81,1,credit_card,10,593.13,cama_mesa_banho,53,255,1,2350,45,15,35
603dd05a409bcfe63ca922996c72bdfb,jacarei,delivered,10/5/2016 22:39,10/6/2016 16:03,10/10/2016 16:03,10/13/2016 16:03,11/25/2016 0:00,1,10/10/2016 16:03,22.9,15.46,1,credit_card,1,38.36,moveis_decoracao,32,337,1,2300,45,25,20
f27a826c24b960c00718bd0673d47e74,cuiaba,delivered,1/23/2018 22:21,1/23/2018 22:34,1/24/2018 22:24,2/16/2018 17:34,2/22/2018 0:00,1,1/30/2018 22:34,69.9,22.36,1,credit_card,1,92.26,moveis_decoracao,44,903,6,2600,50,10,30
e5f65110b354e660abf6ba77dd78c4c3,peruibe,delivered,5/19/2017 15:28,5/19/2017 15:42,5/22/2017 15:53,6/2/2017 9:13,6/12/2017 0:00,1,5/25/2017 15:42,97,9.55,1,credit_card,2,321.17,informatica_acessorios,38,225,1,115,16,13,11
8725cb0a76a612fb11b5412a07ae98f3,pontal do parana,delivered,1/27/2018 10:27,1/28/2018 10:17,2/1/2018 1:38,2/7/2018 14:41,3/1/2018 0:00,1,2/1/2018 10:17,414.62,40.74,1,credit_card,8,455.36,beleza_saude,53,1136,4,7600,30,31,38
e7a5a238f60bebe0efe9ccbda1042ed5,rio de janeiro,delivered,5/18/2017 2:02,5/18/2017 2:15,5/24/2017 10:03,6/2/2017 13:03,6/9/2017 0:00,1,5/24/2017 2:15,103.97,45.19,1,credit_card,1,298.32,moveis_sala,32,608,2,9750,27,15,92
43467feeda727a70fbb9a44eaa75bbae,castanhal,delivered,1/22/2018 13:20,1/22/2018 14:55,1/24/2018 21:34,2/7/2018 19:51,3/6/2018 0:00,1,1/26/2018 14:55,199.9,38.54,1,credit_card,3,715.32,esporte_lazer,40,228,2,3650,60,15,15
666b7bb54abadd1d317677a03e666c22,pinheiral,delivered,8/31/2017 9:45,9/1/2017 2:30,9/6/2017 16:47,9/11/2017 20:12,9/19/2017 0:00,1,9/8/2017 2:30,51.9,13.24,1,boleto,1,130.28,cool_stuff,59,734,4,650,33,18,27
f19376e0c54da9409485f7ef9556d367,belo horizonte,delivered,2/18/2018 12:41,2/18/2018 13:46,2/19/2018 20:26,3/3/2018 2:48,3/14/2018 0:00,1,2/22/2018 13:46,60,20.91,1,credit_card,1,80.91,beleza_saude,38,1665,1,2300,17,9,32
dafdcf2f805b9134d69762d615f178a0,ubatuba,delivered,8/22/2017 13:01,8/22/2017 13:15,8/24/2017 20:24,8/28/2017 21:34,9/13/2017 0:00,1,8/29/2017 13:15,19.9,11.85,1,credit_card,1,31.75,utilidades_domesticas,55,1117,1,500,25,25,25
0310d00c34f22d5e4c71fbd87c98f16a,primavera do leste,delivered,12/18/2017 12:59,12/18/2017 13:56,12/19/2017 17:55,1/18/2018 15:08,1/22/2018 0:00,1,12/22/2017 13:56,239.99,24.55,1,credit_card,10,264.54,cool_stuff,54,1001,1,2400,42,25,15
0905bd9a4436e519b45948d992a8a04d,niteroi,delivered,7/19/2018 12:02,7/20/2018 9:43,7/20/2018 14:37,7/26/2018 1:53,8/13/2018 0:00,1,7/24/2018 9:43,89.5,22.56,1,credit_card,1,224.12,perfumaria,45,129,1,350,16,7,12
0137bbd3e8c493cfa735b98ef18bd1c6,belo horizonte,delivered,5/21/2018 19:17,5/22/2018 19:17,5/23/2018 14:07,6/5/2018 20:58,6/8/2018 0:00,1,5/28/2018 19:17,318.98,17.11,1,credit_card,10,336.09,automotivo,47,2304,4,250,16,6,15
5094fd036dab1fcd208f6798e9e0dce1,rio de janeiro,delivered,3/13/2018 19:25,3/13/2018 19:49,3/14/2018 20:35,3/28/2018 22:35,4/13/2018 0:00,1,3/19/2018 19:49,79.99,21.64,1,credit_card,6,101.63,informatica_acessorios,55,1400,7,2500,50,10,40
cd4fa374324cf1ea4103aa4ac082440b,rio de janeiro,delivered,8/21/2017 22:13,8/21/2017 22:26,8/25/2017 16:17,8/30/2017 18:04,9/20/2017 0:00,1,9/3/2017 22:26,179,28.61,1,credit_card,4,207.61,moveis_decoracao,48,1950,3,6900,95,4,55
4b1e20bda0003d900c4360a80836442a,rio claro,delivered,11/26/2017 11:43,11/26/2017 11:55,11/28/2017 18:04,12/1/2017 17:38,12/26/2017 0:00,3,11/30/2017 11:55,29.99,1.37,1,credit_card,3,111.57,fashion_bolsas_e_acessorios,34,222,2,3400,20,50,40
5cc6b88d94db4f81637649570a0b2b91,votuporanga,delivered,5/19/2017 11:00,5/19/2017 11:10,5/22/2017 13:13,5/25/2017 16:34,6/12/2017 0:00,1,5/29/2017 11:10,49.9,13.37,1,credit_card,6,63.27,informatica_acessorios,50,528,1,850,18,16,18
dd031e3cb9e37dcca6ee5b7f073a01a0,pirapora,delivered,8/7/2017 8:25,8/7/2017 8:43,8/10/2017 19:18,8/16/2017 20:39,8/30/2017 0:00,2,8/14/2017 8:43,38.4,15.1,1,credit_card,6,160.5,moveis_decoracao,49,829,1,850,20,25,20
50920f8cd0681fd86ebe93670c8fe52e,ijui,delivered,1/27/2018 11:28,1/29/2018 11:35,1/29/2018 21:52,2/16/2018 16:26,3/5/2018 0:00,5,2/2/2018 11:31,22.49,25.54,2,voucher,1,200,cama_mesa_banho,41,198,1,500,40,8,28
84d5cbd634044145813051a966db04a5,diadema,delivered,11/3/2017 19:16,11/3/2017 19:30,11/7/2017 1:08,11/9/2017 16:29,11/28/2017 0:00,1,11/14/2017 19:30,49.95,12.69,1,credit_card,6,62.64,cama_mesa_banho,37,212,2,450,25,9,19
53e8ebe090be91e51e6dbb3f0d191ba5,sao paulo,delivered,5/9/2017 17:19,5/9/2017 17:30,5/12/2017 19:36,5/18/2017 8:15,6/8/2017 0:00,1,5/29/2017 17:30,27.4,11.85,1,debit_card,1,39.25,cama_mesa_banho,50,148,1,400,40,4,30
5c4a2cb7cf6f6dba62e24f7405c61425,recife,delivered,3/20/2017 14:27,3/20/2017 14:27,3/21/2017 9:04,3/30/2017 18:15,4/25/2017 0:00,1,3/27/2017 14:27,158,30.04,1,credit_card,7,188.04,esporte_lazer,47,527,1,1150,26,25,23
01d444480a8e7ed180b6c5cb5993a273,embu-guacu,delivered,11/6/2017 14:28,11/6/2017 22:36,11/7/2017 18:41,11/9/2017 18:02,11/21/2017 0:00,1,11/10/2017 14:46,29,7.78,1,credit_card,3,36.78,relogios_presentes,55,167,3,200,16,2,11
97b17ba28195599bb4b49da786d8acfa,sao paulo,delivered,11/17/2017 0:55,11/17/2017 1:06,11/21/2017 23:38,11/23/2017 17:09,12/14/2017 0:00,1,12/1/2017 1:06,31.9,14.1,1,credit_card,1,46,informatica_acessorios,24,718,2,200,41,2,29
e464bacc73c48134f460e289a5f0baf9,paracambi,delivered,7/10/2018 20:53,7/10/2018 21:06,7/11/2018 13:32,7/14/2018 14:46,8/22/2018 0:00,1,8/6/2018 21:06,1670,68.17,1,credit_card,10,1738.17,ferramentas_jardim,53,2430,1,7150,30,40,30
bea4dd01f3c88de870e94eb9447bc0d7,rio de janeiro,delivered,3/12/2018 16:10,3/12/2018 16:27,3/13/2018 17:26,3/22/2018 22:04,4/12/2018 0:00,1,3/16/2018 16:27,129.99,18.49,1,credit_card,3,148.48,cool_stuff,33,897,1,1600,42,25,15
9aa112de315a66d5900c06c0e4796525,cuiaba,delivered,4/4/2018 12:18,4/5/2018 12:10,4/7/2018 1:14,4/26/2018 23:39,5/8/2018 0:00,1,4/11/2018 12:10,112.9,31.44,1,credit_card,8,144.34,relogios_presentes,33,523,3,584,16,11,13
3fc6fa5ea095f77094429649a0b5ff87,rio de janeiro,delivered,6/29/2017 12:46,6/29/2017 13:04,7/13/2017 20:08,7/24/2017 18:43,7/31/2017 0:00,1,7/13/2017 13:04,399.94,74.43,1,credit_card,10,474.37,moveis_decoracao,54,649,3,21500,76,60,31
e0f08c39c7055541a02687bc565b3f94,sao paulo,delivered,3/7/2017 17:12,3/7/2017 17:23,3/9/2017 15:38,3/13/2017 17:52,3/27/2017 0:00,1,3/14/2017 17:23,220,12.15,1,credit_card,7,232.15,cama_mesa_banho,62,313,1,3500,45,15,35
b00d29558feacdefd4faf0c317f10130,varzelandia,delivered,10/10/2017 20:37,10/10/2017 20:49,10/20/2017 20:45,10/27/2017 23:12,10/30/2017 0:00,1,10/17/2017 21:49,84.9,14.32,1,credit_card,8,84.79,malas_acessorios,45,573,1,1250,49,10,34
