customer_id,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,label
5f79f446984a2ba4f1cb86bf26f3ef64,salvador,delivered,8/7/2017 16:08,8/8/2017 16:15,8/10/2017 19:10,8/11/2017 21:55,9/4/2017 0:00,1,8/14/2017 16:15,239.9,17.12,1,credit_card,1,147.02,beleza_saude,53,2789,1,250,19,7,12,0
0d96322bbb3ebb688fc30c1a1aba3e5c,rio de janeiro,delivered,12/11/2017 21:50,12/13/2017 21:49,1/9/2018 18:36,1/19/2018 21:48,2/5/2018 0:00,1,1/18/2018 21:49,48.89,15.1,1,credit_card,6,63.99,utilidades_domesticas,49,79,2,417,19,11,18,1
d58a66feb9cc844ddeebaa8ea7e5e84f,jundiai,delivered,1/24/2018 10:01,1/24/2018 10:16,1/26/2018 19:42,1/31/2018 19:41,2/8/2018 0:00,1,1/30/2018 10:16,129.99,14.51,1,credit_card,3,144.5,brinquedos,59,1629,3,5250,51,15,52,1
64eef463bfd45d9c0a5fd1e74fcb9df6,belo horizonte,delivered,5/9/2018 12:36,5/9/2018 12:55,5/9/2018 13:58,5/10/2018 22:52,5/18/2018 0:00,1,5/14/2018 12:55,31.9,7.71,1,credit_card,1,39.61,utilidades_domesticas,52,857,1,225,16,4,14,1
b58f23566db09007cc825632374c55e8,ribeirao das neves,delivered,6/24/2018 22:43,6/24/2018 23:17,6/25/2018 14:45,7/2/2018 22:16,7/20/2018 0:00,1,6/28/2018 23:17,14.9,15.23,1,credit_card,1,30.13,audio,48,424,1,200,27,5,20,0
58d224b8fe4396a04e4fa66f7a982941,manhuacu,delivered,6/8/2018 11:17,6/9/2018 11:15,6/14/2018 14:50,6/22/2018 16:12,7/12/2018 0:00,1,6/18/2018 11:15,14.49,18.23,1,credit_card,1,32.72,beleza_saude,35,752,1,100,18,18,18,1
0eb60b1db49f6b8b063fe03c44daa664,salvador,delivered,7/1/2018 17:40,7/1/2018 17:55,7/2/2018 14:40,7/10/2018 22:21,7/27/2018 0:00,1,7/5/2018 17:55,269.9,162.64,1,credit_card,10,432.54,cool_stuff,29,266,3,5650,73,73,20,1
58e014fb44456ac35903d4996263087a,belford roxo,delivered,3/14/2017 18:00,3/14/2017 18:00,3/16/2017 6:43,3/24/2017 17:07,4/5/2017 0:00,1,3/21/2017 18:00,56.99,14.57,1,credit_card,3,71.56,perfumaria,45,1003,2,400,18,11,11,1
c533b7bc7ce39f7ec56eb97aeb7dd087,sao paulo,delivered,1/23/2018 23:47,1/24/2018 0:39,1/24/2018 23:56,2/5/2018 20:35,2/19/2018 0:00,1,1/30/2018 0:39,84.9,12.72,3,voucher,1,31.44,informatica_acessorios,44,655,1,321,19,14,13,1
e7abbc1b120137424fb49a237f4a22bd,niteroi,delivered,12/8/2017 22:05,12/8/2017 22:17,12/20/2017 22:21,1/15/2018 15:58,1/9/2018 0:00,1,12/13/2017 22:17,119.9,18.09,1,credit_card,2,137.99,bebes,50,844,4,1400,20,15,15,0
11bc83941d71647de90138579c9fc4f7,sao jose do rio preto,delivered,5/26/2017 14:11,5/26/2017 14:22,5/29/2017 11:42,6/1/2017 14:02,6/16/2017 0:00,1,6/1/2017 14:22,139.9,14,1,credit_card,5,153.9,brinquedos,55,474,2,1380,38,36,19,1
fc1f6495ae7c969099b5e644023acde8,ribeirao preto,delivered,4/1/2018 22:36,4/1/2018 23:15,4/5/2018 23:55,4/13/2018 17:12,4/27/2018 0:00,1,4/5/2018 23:15,69.9,19.46,1,credit_card,1,89.36,esporte_lazer,24,211,1,850,51,11,18,1
9434d806ad79343f0380e4c9d87453bb,rio de janeiro,delivered,2/7/2017 10:26,2/7/2017 10:43,2/15/2017 14:21,2/21/2017 14:47,3/6/2017 0:00,1,2/11/2017 10:26,69.9,15.25,1,credit_card,1,85.15,cama_mesa_banho,53,867,1,1100,20,16,20,0
1e3dbf396a2b6fdc1547c9efb69ce495,itarare,delivered,9/28/2017 21:07,9/29/2017 2:27,9/29/2017 14:57,10/4/2017 18:28,10/20/2017 0:00,2,10/5/2017 2:27,59.9,16.05,1,boleto,1,151.9,cama_mesa_banho,42,507,4,2050,50,10,40,1
7b4728d74f0ce27ff4e8da81a5891c47,curitiba,delivered,6/11/2018 13:57,6/12/2018 8:41,6/12/2018 13:06,6/20/2018 19:26,7/13/2018 0:00,1,6/14/2018 8:30,128.9,67.21,1,credit_card,5,196.11,utilidades_domesticas,63,497,1,9950,47,20,60,0
fd8cd2759780f318fc3f5b9856cad495,carapicuiba,delivered,11/14/2017 11:28,11/15/2017 2:46,11/16/2017 18:04,11/21/2017 17:22,12/6/2017 0:00,1,11/23/2017 2:46,58.9,17.12,1,boleto,1,76.02,bebes,57,1340,4,5508,62,43,56,0
4e513a51bf088b776864a966b91fd79c,belo horizonte,delivered,11/18/2017 18:52,11/18/2017 19:06,11/20/2017 14:36,11/21/2017 19:41,12/1/2017 0:00,1,11/23/2017 19:06,71.1,12.23,1,credit_card,1,83.33,utilidades_domesticas,59,194,1,1225,20,17,15,1
1b821d88761e953317becd1561e7d434,agua boa,delivered,9/25/2017 8:56,9/26/2017 4:04,9/27/2017 19:13,10/10/2017 19:50,10/27/2017 0:00,1,10/3/2017 4:04,18.1,27.97,1,boleto,1,64.57,ferramentas_jardim,46,810,3,200,20,20,20,1
68c91dbaa5922498621df16452ad4991,santos,delivered,8/6/2017 13:59,8/6/2017 14:15,8/8/2017 16:17,8/9/2017 19:04,8/18/2017 0:00,1,8/10/2017 14:15,298,51.78,1,credit_card,10,349.78,moveis_decoracao,32,470,1,22700,42,82,42,1
620f37f5fe5c09742d29632f11f2b5c3,goiana,delivered,5/4/2018 10:14,5/4/2018 10:32,5/7/2018 15:04,5/17/2018 10:51,6/5/2018 0:00,1,5/10/2018 10:30,24.99,37.04,1,credit_card,6,62.03,telefonia,59,734,4,300,17,4,12,0
2e52ccdd230e847b69e75252e2e193c6,rio de janeiro,delivered,4/28/2017 22:48,4/28/2017 22:55,5/2/2017 13:33,5/8/2017 7:09,5/31/2017 0:00,1,5/4/2017 22:55,39.9,14.11,1,credit_card,2,54.01,,,,,200,25,5,15,1
ac1a777cd3bf601e371e7162a1ed3173,cotia,delivered,12/7/2017 21:45,12/7/2017 21:54,12/9/2017 15:17,12/14/2017 20:34,12/29/2017 0:00,1,12/18/2017 21:54,89.9,12.33,1,credit_card,5,102.23,cama_mesa_banho,57,188,1,1100,44,2,35,1
2cde3641a0fa8cee74532f47099756d3,praia grande,delivered,11/22/2017 8:38,11/22/2017 8:47,11/24/2017 22:21,11/27/2017 18:32,12/4/2017 0:00,1,11/28/2017 8:47,32.49,9.94,1,credit_card,1,84.86,esporte_lazer,56,3161,1,378,21,14,14,1
56dc5cd1f1139873dd8df0c85489ef2c,chapadao do ceu,delivered,12/15/2017 10:34,12/16/2017 2:33,12/18/2017 17:38,12/27/2017 21:38,1/18/2018 0:00,1,12/21/2017 2:33,80,34.36,1,boleto,1,114.36,beleza_saude,50,1151,1,250,16,20,15,1
be6d0f3e10832a975bd27bac0a6e1f12,marilia,delivered,1/25/2018 11:04,1/25/2018 11:17,1/25/2018 23:18,1/31/2018 21:18,2/20/2018 0:00,1,1/31/2018 11:17,224.5,13.91,1,credit_card,5,238.41,perfumaria,42,386,1,513,24,13,17,1
080933fe6f300949c6b48b00732d5e97,guanhaes,delivered,10/28/2017 19:41,10/28/2017 19:55,11/1/2017 23:37,11/14/2017 18:42,11/23/2017 0:00,1,11/3/2017 19:55,59.9,17.67,1,credit_card,1,1.68,ferramentas_jardim,56,348,2,1550,30,22,30,1
eb9ac2d36f9e49d767195ae6769f27f4,itanhaem,delivered,3/25/2018 11:42,3/25/2018 11:55,3/27/2018 19:59,4/2/2018 21:57,4/20/2018 0:00,1,3/29/2018 11:55,295,42.83,1,credit_card,6,337.83,moveis_decoracao,60,423,1,8050,52,18,35,1
167be5b45cbb0ea5a6ef63a599c16c8d,sao paulo,delivered,4/20/2017 11:56,4/20/2017 13:05,4/20/2017 13:37,5/16/2017 15:36,5/11/2017 0:00,1,4/28/2017 12:36,175.99,16.34,1,credit_card,10,192.33,cama_mesa_banho,58,663,1,4200,34,10,38,0
102a23c6841127cf625296ef67d5f79c,rio de janeiro,delivered,7/5/2017 21:32,7/5/2017 21:43,7/7/2017 13:09,7/15/2017 12:03,7/31/2017 0:00,1,7/13/2017 21:43,205,22.27,2,voucher,1,119.98,cama_mesa_banho,56,162,5,9750,35,12,30,0
c900b2707ddd00c2ba5fcde30c52ee8c,sao paulo,delivered,6/18/2017 12:16,6/18/2017 12:30,7/4/2017 11:06,7/18/2017 13:38,6/30/2017 0:00,1,6/22/2017 12:30,1999.99,26.55,1,credit_card,10,2026.54,automotivo,56,3896,7,3000,35,20,30,0
c191a55a19c3f512274d17d3e7dba91d,belo horizonte,delivered,4/8/2018 17:03,4/8/2018 17:29,4/9/2018 23:51,4/12/2018 18:28,5/2/2018 0:00,1,4/12/2018 17:29,36.9,15.23,1,credit_card,1,52.13,esporte_lazer,32,1961,1,250,16,17,22,1
f83edc56f1e9954573e8e33d640d9707,joao monlevade,delivered,1/8/2018 9:32,1/8/2018 9:48,1/10/2018 18:09,1/15/2018 18:12,1/31/2018 0:00,2,1/12/2018 9:48,186.98,15.04,1,credit_card,4,404.04,informatica_acessorios,58,571,1,1083,35,22,14,1
49193addee8cc5e2e743618ff4064101,maringa,delivered,5/15/2018 16:37,5/15/2018 17:37,5/17/2018 14:58,6/4/2018 21:32,6/4/2018 0:00,1,5/18/2018 17:31,150,17.09,1,credit_card,1,167.09,casa_construcao,53,646,1,3800,30,35,30,1
533271407b61719b4d9ab43efb207650,sao vicente,delivered,6/7/2018 10:43,6/7/2018 11:15,6/11/2018 19:10,6/12/2018 22:18,7/4/2018 0:00,1,6/15/2018 11:15,114.9,11.9,1,credit_card,2,126.8,cama_mesa_banho,60,236,1,1500,34,7,32,1
2cf8fa6b9491168438f09e16f82fd543,porto alegre,delivered,10/13/2017 21:54,10/13/2017 22:07,10/18/2017 17:23,10/24/2017 16:29,11/8/2017 0:00,1,10/18/2017 23:07,45.9,15.11,1,credit_card,1,183.03,cama_mesa_banho,38,735,5,800,20,20,20,0
9bda10248786f46309dba93990d52a4d,santa barbara d'oeste,delivered,1/22/2018 19:52,1/22/2018 20:15,1/26/2018 12:29,1/30/2018 0:08,2/15/2018 0:00,1,1/26/2018 20:15,49.9,14.1,1,credit_card,1,64,papelaria,58,850,2,450,25,15,25,1
a4e08ac63ee6dff6b5e9c5aa3b8641f0,taubate,delivered,6/28/2018 18:50,6/28/2018 19:11,6/29/2018 15:08,7/4/2018 19:06,7/27/2018 0:00,1,7/4/2018 19:11,109.9,27.07,1,credit_card,1,136.97,esporte_lazer,58,3703,1,2083,28,23,21,1
ab2ad178fdd3930c37f3e12ea2a3495c,santo andre,delivered,12/2/2017 23:23,12/3/2017 0:04,12/4/2017 20:07,12/7/2017 22:18,12/27/2017 0:00,1,12/7/2017 0:04,200,14.42,2,voucher,1,150,construcao_ferramentas_seguranca,58,579,1,1200,20,20,20,1
0517275619c2cf3f948fd80048339422,cachoeiro de itapemirim,delivered,10/18/2017 23:22,10/18/2017 23:32,10/20/2017 17:10,10/26/2017 18:32,11/7/2017 0:00,1,10/24/2017 23:32,79,15.3,1,credit_card,2,94.3,esporte_lazer,60,1142,2,250,16,4,11,1
770946d4994fac90f3b62e650bcd9670,maringa,delivered,8/6/2018 15:08,8/6/2018 15:24,8/16/2018 9:28,8/21/2018 0:41,8/14/2018 0:00,1,8/10/2018 15:24,124.9,8.61,1,credit_card,1,133.51,informatica_acessorios,55,408,1,233,16,14,15,0
a2dca23e0ce3d8337b67ef6db10322ff,sao paulo,delivered,5/1/2018 15:11,5/1/2018 15:35,5/2/2018 7:58,5/3/2018 22:14,5/16/2018 0:00,1,5/7/2018 15:31,219,41.58,1,credit_card,3,260.58,cool_stuff,53,419,3,9650,86,8,40,1
773bfaa3eb31a2865900e4d3171cc854,montenegro,delivered,4/4/2018 20:41,4/5/2018 9:28,4/6/2018 19:21,4/12/2018 22:14,4/27/2018 0:00,1,4/11/2018 9:28,49.9,15.23,1,debit_card,1,65.13,papelaria,53,500,2,550,16,4,11,1
db76ebd0d51c2b3cc44d84cd6df46336,pocos de caldas,delivered,3/8/2018 19:37,3/8/2018 20:28,3/9/2018 18:04,3/16/2018 1:30,3/27/2018 0:00,1,3/14/2018 20:28,69.99,12.93,1,credit_card,1,76.1,esporte_lazer,58,1074,5,700,16,11,11,0
c7c1be68d17bb1a7cf04dd15fc4d9331,sao jose dos campos,delivered,5/2/2017 4:34,5/3/2017 11:22,5/4/2017 12:50,5/12/2017 18:42,5/23/2017 0:00,1,5/9/2017 11:22,109.9,15.88,1,boleto,1,125.78,moveis_decoracao,59,1104,3,2500,90,14,27,0
f647802ba4732b3a5730faf366ae6607,piracaia,delivered,8/22/2017 18:18,8/22/2017 19:32,8/25/2017 11:46,8/29/2017 17:42,9/12/2017 0:00,1,8/28/2017 18:26,49.9,17.19,1,credit_card,10,192.48,moveis_decoracao,57,108,11,850,40,8,35,1
46e753fafc19f9fccaf24a44d0aa38d1,jau,delivered,7/29/2017 21:09,7/29/2017 21:26,7/31/2017 22:17,8/7/2017 14:24,8/18/2017 0:00,1,8/2/2017 21:26,150.49,16.68,1,credit_card,2,334.34,perfumaria,48,450,1,400,19,19,16,1
eb6d12e42f89a27802e2bd9d1824cf91,vila velha,delivered,2/22/2018 19:14,2/22/2018 19:30,2/28/2018 21:45,3/16/2018 20:08,3/22/2018 0:00,1,2/28/2018 19:30,89,17.06,1,credit_card,1,106.06,fashion_bolsas_e_acessorios,58,1744,6,100,17,2,19,0
7029a3107d8d456eec9c11bb8684c1b3,rio de janeiro,delivered,10/11/2017 19:33,10/11/2017 19:49,10/16/2017 9:49,10/25/2017 16:43,11/3/2017 0:00,1,10/18/2017 20:49,149.99,40.38,1,credit_card,1,190.37,informatica_acessorios,59,1893,1,6550,20,20,20,0
ab2d91a034e1a373815d0993bfc44b63,sao paulo,delivered,1/20/2018 21:10,1/20/2018 21:41,1/23/2018 15:52,1/30/2018 17:22,2/19/2018 0:00,1,1/25/2018 21:41,129,25.74,1,credit_card,2,154.74,utilidades_domesticas,42,540,4,9950,31,61,31,0
a1834c0ebc51d0c1f1165d4647daffa1,rio de janeiro,delivered,7/21/2018 18:51,7/21/2018 19:05,7/23/2018 15:07,7/25/2018 18:17,8/20/2018 0:00,1,7/24/2018 19:05,118.7,15.93,1,credit_card,3,134.63,perfumaria,29,178,1,400,19,13,19,1
0c30178309c1c4a738622c81ae3d2f3b,unai,delivered,8/4/2017 10:32,8/4/2017 10:50,8/7/2017 17:28,8/10/2017 20:59,8/31/2017 0:00,1,8/15/2017 10:50,19.99,15.1,1,credit_card,3,35.09,beleza_saude,48,575,1,100,20,15,15,0
e8a2219b2fd553c95a488a4e041e3bb6,sao paulo,delivered,11/9/2017 16:40,11/11/2017 12:06,11/14/2017 16:22,11/16/2017 13:07,11/23/2017 0:00,1,11/17/2017 12:06,499.9,14.7,1,credit_card,10,514.6,brinquedos,53,724,1,1400,30,22,22,1
39e4013ce7f84e30b415075f87f5240f,sete lagoas,delivered,2/7/2017 17:16,2/7/2017 17:25,2/8/2017 15:14,2/20/2017 16:03,3/8/2017 0:00,1,2/11/2017 17:16,64.9,14.62,1,credit_card,3,79.52,beleza_saude,54,268,1,983,23,16,15,1
40332f0f0eae03d84f6070310bdc06b5,rio de janeiro,delivered,7/30/2018 22:49,7/30/2018 23:05,8/1/2018 9:37,8/7/2018 15:16,8/10/2018 0:00,1,8/2/2018 23:05,26,18.28,1,credit_card,1,44.28,eletrodomesticos,53,84,1,100,20,13,15,1
aa33715540792a5eaadd962b59dc2b7b,campinas,delivered,1/8/2018 20:53,1/8/2018 21:08,1/10/2018 18:43,1/30/2018 20:29,1/24/2018 0:00,1,1/12/2018 21:08,379.9,63.61,1,credit_card,3,443.51,utilidades_domesticas,58,1404,4,30000,60,66,29,0
a7693fba2ff9583c78751f2b66ecab9d,indaiatuba,delivered,2/21/2018 11:45,2/22/2018 11:48,2/27/2018 18:27,3/1/2018 20:47,3/7/2018 0:00,6,2/28/2018 11:48,29.99,7.78,1,credit_card,6,528.78,telefonia,55,55,1,300,20,20,13,0
ced7ebd9a7c49bef8dd5506fb0b8647a,nilopolis,delivered,7/18/2018 22:05,7/18/2018 22:22,7/19/2018 11:50,7/24/2018 21:36,8/3/2018 0:00,1,7/22/2018 22:22,52.9,23.17,1,credit_card,1,76.07,cama_mesa_banho,58,723,1,1350,33,10,29,0
feb21f1d9c67d7dc149e4739e2025991,ponte nova,delivered,10/10/2017 14:12,10/10/2017 14:46,10/11/2017 21:13,10/18/2017 18:23,10/31/2017 0:00,3,10/17/2017 15:30,24.9,15.1,1,credit_card,1,120,esporte_lazer,30,221,4,150,25,25,25,0
a521ad0645d4cbab3e4e06fdaf965ead,pinhalzinho,delivered,7/27/2018 10:21,7/28/2018 9:25,7/30/2018 12:00,8/2/2018 13:19,8/6/2018 0:00,2,8/2/2018 9:25,5.49,12.79,1,credit_card,2,73.12,esporte_lazer,55,194,1,150,22,17,14,0
2a82d7cd3bb6eb87bf2ae493195d4fb3,rio de janeiro,delivered,4/25/2017 14:20,4/25/2017 14:35,4/28/2017 10:27,5/10/2017 17:03,5/17/2017 0:00,1,5/3/2017 14:31,89.9,14.8,1,credit_card,4,104.7,cama_mesa_banho,54,245,1,1383,50,10,40,1
c561b36df059630e116a8d6594ec38b1,florianopolis,delivered,10/19/2017 10:32,10/19/2017 10:46,10/19/2017 18:53,10/26/2017 16:03,11/10/2017 0:00,1,10/25/2017 10:46,109.9,14.52,1,credit_card,1,74.42,esporte_lazer,39,767,4,1067,34,15,15,0
31f1c0fd8437c853ba570d7ba55f64b8,teresina,delivered,2/9/2018 12:24,2/10/2018 11:35,2/14/2018 20:21,2/26/2018 15:41,3/7/2018 0:00,1,2/15/2018 11:35,24.99,21.15,1,debit_card,1,46.14,telefonia,58,734,3,250,17,4,12,0
9772c01d2cb00abaca4ab9cd7df9a095,belo horizonte,delivered,4/3/2018 19:49,4/3/2018 20:09,4/5/2018 17:44,4/11/2018 18:02,4/24/2018 0:00,1,4/9/2018 20:09,330,15.98,1,credit_card,3,345.98,beleza_saude,60,2644,6,400,34,4,22,0
fff93c1da78dafaaa304ff032abc6205,araraquara,delivered,6/13/2018 1:57,6/13/2018 2:59,6/18/2018 14:01,6/21/2018 11:56,7/11/2018 0:00,2,6/20/2018 2:59,69.45,17.44,1,credit_card,10,242.48,livros_interesse_geral,58,1043,1,1050,30,4,20,1
354e7ab465a3fe3f1cab183fa4df7bbf,montes claros,delivered,6/11/2018 8:33,6/11/2018 8:58,6/11/2018 12:10,6/15/2018 14:58,7/11/2018 0:00,1,6/15/2018 8:58,49.9,18.23,1,credit_card,6,68.13,fashion_bolsas_e_acessorios,36,412,5,150,16,5,20,1
aa313a5d6e57357147dac80f1617c0b5,minacu,delivered,8/5/2017 3:07,8/5/2017 3:15,8/7/2017 19:57,8/15/2017 19:54,8/31/2017 0:00,1,8/10/2017 3:15,30.79,17.92,1,credit_card,2,48.71,beleza_saude,60,1806,2,650,22,8,13,0
fd123d346a17cdf5e37a2a85501069bf,sao paulo,delivered,7/5/2017 0:22,7/5/2017 17:39,7/10/2017 19:39,7/12/2017 17:54,7/25/2017 0:00,1,7/11/2017 17:21,9,11.85,11,voucher,1,1.47,esporte_lazer,63,278,3,100,25,2,17,0
56e7dc9ec7db12bd7cea05083b896a5c,sao paulo,delivered,3/25/2018 23:38,3/25/2018 23:50,3/27/2018 0:46,3/28/2018 19:38,4/6/2018 0:00,1,3/29/2018 23:50,45,8.88,1,credit_card,1,53.88,esporte_lazer,57,1042,7,800,42,8,26,1
c1d8a080ff171328688530727dc4e026,salvador,delivered,2/1/2018 17:31,2/1/2018 17:52,2/2/2018 23:42,2/17/2018 18:39,3/2/2018 0:00,1,2/7/2018 17:52,55,15.83,1,credit_card,2,70.83,relogios_presentes,54,335,4,250,16,2,11,1
1b497251da46ec482685c324325169eb,pouso alegre,delivered,7/17/2017 18:01,7/17/2017 18:23,7/20/2017 17:10,7/27/2017 18:03,8/8/2017 0:00,1,7/21/2017 18:23,127.48,15.64,1,credit_card,3,143.12,esporte_lazer,46,259,1,329,18,18,15,1
ed6d883d54a70a48034cd2800ded5a06,salvador,delivered,1/30/2018 13:30,1/30/2018 14:21,2/7/2018 19:38,2/24/2018 19:32,3/1/2018 0:00,1,2/5/2018 14:21,100,18.27,1,credit_card,3,236.54,informatica_acessorios,43,452,1,360,19,18,15,0
5f79f446984a2ba4f1cb86bf26f3ef64,salvador,delivered,8/7/2017 16:08,8/8/2017 16:15,8/10/2017 19:10,8/11/2017 21:55,9/4/2017 0:00,1,8/14/2017 16:15,239.9,17.12,2,voucher,1,25,beleza_saude,53,2789,1,250,19,7,12,0
4e4ab12631767d0b1b3e6d3e8830326b,recife,delivered,2/15/2018 21:23,2/18/2018 12:26,2/21/2018 18:09,2/28/2018 18:52,3/15/2018 0:00,1,2/22/2018 12:26,49.9,28.75,1,boleto,1,78.65,ferramentas_jardim,59,341,2,1750,37,22,40,0
e46f1a077cf15ef0816dd55f6acabe0b,sao bernardo do campo,delivered,12/18/2017 10:19,12/18/2017 11:32,12/19/2017 17:46,12/29/2017 20:00,1/5/2018 0:00,1,12/22/2017 11:31,7.9,8.72,1,credit_card,1,33.24,papelaria,50,366,4,200,51,15,15,1
faa4dc1c729a9a87aee1a095825fb209,catu,delivered,8/5/2017 17:41,8/5/2017 17:55,8/7/2017 20:33,8/17/2017 17:12,9/6/2017 0:00,1,8/10/2017 17:55,59.99,16.86,1,credit_card,2,76.85,esporte_lazer,53,826,6,367,19,14,17,1
d3d596b51f9960c22b4b23d37b116c46,jequie,delivered,6/10/2018 10:57,6/11/2018 10:58,6/11/2018 13:52,6/25/2018 13:48,7/11/2018 0:00,1,6/15/2018 10:58,119.9,37.53,1,credit_card,6,157.43,beleza_saude,33,374,1,304,20,15,15,0
7c31b35bce44552d9bab64daaadc1098,sao paulo,delivered,7/3/2018 22:11,7/5/2018 16:27,7/5/2018 14:47,7/6/2018 15:51,7/18/2018 0:00,1,7/9/2018 4:34,29.9,7.79,1,boleto,1,37.69,beleza_saude,56,389,1,300,16,5,15,1
0dfe60b670deaf534a0d9519349169d0,belo horizonte,delivered,4/26/2017 12:37,4/27/2017 13:10,5/2/2017 16:43,5/10/2017 15:22,5/17/2017 0:00,1,5/4/2017 12:34,69,15.24,1,boleto,1,84.24,eletroportateis,45,418,1,500,30,10,11,0
5fc34b391c50e16a715f6628a74d63ca,valenca,delivered,9/21/2017 11:45,9/21/2017 12:07,9/21/2017 22:29,10/4/2017 19:56,10/23/2017 0:00,1,9/27/2017 12:06,45.33,17.92,1,credit_card,1,40.16,esporte_lazer,55,2656,1,250,16,2,11,0
c6a9becaa9e9a12a50b0f9ec880b67d3,sao paulo,delivered,5/11/2017 7:17,5/11/2017 8:02,5/11/2017 10:12,5/12/2017 14:52,5/22/2017 0:00,1,5/18/2017 8:02,12.97,7.78,1,credit_card,2,20.75,telefonia,57,1568,1,100,18,6,11,0
ca57bb5656e1cdd3988f4029be71fdcb,carapicuiba,delivered,1/10/2018 9:31,1/12/2018 10:17,1/15/2018 18:43,1/16/2018 21:42,1/30/2018 0:00,1,1/19/2018 10:17,69.9,13.08,1,credit_card,5,82.98,moveis_decoracao,44,903,6,2600,50,10,30,0
867cbd39f5519fd4062ed75e3567e76e,sao paulo,delivered,3/22/2018 17:39,3/22/2018 17:55,3/26/2018 19:23,3/27/2018 13:42,4/4/2018 0:00,1,3/28/2018 17:55,159.77,8.88,1,credit_card,2,168.65,,,,,550,16,7,11,0
a97df828c72e38bd3a96aec10d02ee15,sao jose dos campos,delivered,4/3/2018 18:43,4/3/2018 19:09,4/4/2018 23:36,4/13/2018 0:18,4/25/2018 0:00,1,4/9/2018 19:09,136,13.39,1,credit_card,2,149.39,casa_conforto,55,200,2,450,45,15,35,1
673111533756b7bb9f2271d6cfcedf32,oliveira,delivered,6/6/2018 13:04,6/6/2018 13:32,6/7/2018 14:18,6/19/2018 19:41,7/20/2018 0:00,1,6/14/2018 13:31,42,22.06,1,credit_card,2,28.29,utilidades_domesticas,32,42,1,300,16,15,11,1
3ac6c4432699c5b4495a786857df6d14,maceio,delivered,3/22/2017 17:26,3/22/2017 17:26,3/23/2017 8:39,4/18/2017 11:46,4/24/2017 0:00,1,3/28/2017 17:26,198.9,21.84,1,credit_card,1,220.74,perfumaria,43,259,1,610,22,14,16,1
81e6dcb18ef7a826576876d2f21756ab,salvador,delivered,8/16/2018 10:02,8/16/2018 10:15,8/16/2018 13:19,8/24/2018 19:22,9/11/2018 0:00,1,8/21/2018 10:15,39.99,23.43,1,credit_card,6,126.84,cama_mesa_banho,49,120,1,750,34,18,44,1
7be16f4343bb4890564d03bdb43fbbe8,rio de janeiro,delivered,3/22/2018 15:50,3/22/2018 16:30,3/26/2018 14:46,4/3/2018 21:54,5/9/2018 0:00,1,3/28/2018 16:30,28.8,18.23,1,credit_card,1,47.03,eletrodomesticos,51,437,1,100,18,8,13,1
fd845a6b26fb28a1ed6c59f9a58d0cc6,curvelo,delivered,11/24/2017 23:48,11/25/2017 1:58,11/27/2017 19:37,12/18/2017 20:29,12/19/2017 0:00,1,11/30/2017 1:58,34.99,15.1,1,credit_card,1,50.09,telefonia,51,394,7,150,19,3,11,0
859f28742567ec1ff37448113ce81a6a,divinopolis,delivered,4/15/2018 11:21,4/15/2018 11:31,4/17/2018 12:58,4/24/2018 20:21,5/16/2018 0:00,1,4/19/2018 11:30,110,18.65,1,credit_card,2,128.65,relogios_presentes,33,523,3,584,16,11,13,0
d8727aec38910ea158ed0eeee9f7812a,sao paulo,delivered,3/22/2018 21:41,3/22/2018 21:55,3/27/2018 19:21,3/28/2018 20:32,4/4/2018 0:00,1,3/28/2018 21:55,39.9,8.29,1,voucher,1,96.38,utilidades_domesticas,37,2398,2,450,25,14,18,0
ba9872439094744184c4a480082458c8,macae,delivered,11/24/2017 10:00,11/28/2017 2:51,12/12/2017 22:56,1/17/2018 17:46,12/18/2017 0:00,1,12/4/2017 2:51,140,49.51,1,boleto,1,189.51,moveis_decoracao,53,626,1,8500,35,45,45,0
384fbbcdcf45c174ca6407d4ade90112,fortaleza,delivered,6/6/2018 12:22,6/6/2018 12:32,6/8/2018 13:21,6/18/2018 19:52,7/18/2018 0:00,1,6/14/2018 12:31,105,24.86,1,credit_card,1,8.77,relogios_presentes,58,3006,2,1000,53,8,18,1
72d3414ecbce9f4d2ddab40a0e7c8747,sao borja,delivered,8/7/2017 21:58,8/7/2017 23:03,8/9/2017 20:52,8/17/2017 21:59,8/31/2017 0:00,1,8/13/2017 23:03,56.29,17.64,1,credit_card,1,23.93,beleza_saude,50,1953,1,2000,28,19,21,0
440ffdb6d21876debb78e680829db3de,belo horizonte,delivered,2/20/2018 14:14,2/20/2018 14:30,2/26/2018 21:12,3/5/2018 15:10,3/12/2018 0:00,1,2/26/2018 14:30,59.9,14.17,1,credit_card,2,148.14,esporte_lazer,51,2526,1,200,16,16,11,0
388e380a8fd7135321bbe22ed193d8df,sao paulo,delivered,11/10/2017 21:39,11/10/2017 21:50,11/16/2017 12:02,1/13/2018 0:15,12/13/2017 0:00,1,11/24/2017 21:50,79.9,17.81,1,credit_card,9,97.71,ferramentas_jardim,35,325,1,1300,19,33,13,0
